"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in INR, unless specified"
"Definitions:"
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap."
"TCS-CGST:Tax Collected at Source from Central GST"
"TCS-SGST:Tax Collected at Source from State GST"
"TCS-IGST:Tax Collected at Source from Integrated GST"
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","Sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","Total sales tax liable(GST before adjusting TCS)","TCS-CGST","TCS-SGST","TCS-IGST","TDS (Section 194-O)","selling fees","fba fees","other transaction fees","other","total"
"15 Sept 2025 8:56:05 am UTC","25550545982","Order","407-8518983-6091521","EN-CORD-10","Encasify Plastic Cord Lock Stopper - One-Hole Toggle for 5mm Shoelace, Paracord, Drawstrings, Bags, Clothing & Luggage Accessories - Black (10)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","palwancha","TELANGANA","507115","187.62","0","0","0","9.38","0","0","-0.94","-0.20","0","0","-7.08","0","188.78"
"15 Sept 2025 8:56:17 am UTC","25550837542","Order","171-3980255-9151550","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","KHOPOLI","MAHARASHTRA","410203","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"15 Sept 2025 9:01:40 am UTC","25550837542","Order","403-1993746-0817144","EN-AIR-COOLER-65LTR-COVER","Encasify Air Cooler Cover | Crompton Optimus 65 Litre Desert Cooler Cover | Polyster | Black (65 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BENGALURU","KARNATAKA","560043","712.38","38.10","0","-52.35","34.91","0","0","-3.49","-0.71","-116.77","-96.76","-30.68","0","484.63"
"15 Sept 2025 9:46:48 am UTC","25550837542","Order","407-8185394-0475500","EN-WC-BLK-COVER","Encasify Wheelchair Cover - Durable Protector for Dust, Dirt, Snow, Rain & Sun - Cover for Wheelchairs - Black (40x30x40 in)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","KURNOOL","ANDHRA PRADESH","518003","617.14","38.10","0","-38.10","30.86","0","0","-3.09","-0.63","-103.23","-96.76","-30.68","0","413.61"
"15 Sept 2025 11:18:40 am UTC","25550545982","Order","407-2955588-4659533","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Haryana gurgaon","HARYANA","122102","443.77","38.10","0","0","24.09","0","0","-2.41","-0.49","-35.74","-136.76","-24.78","0","305.78"
"15 Sept 2025 12:13:40 pm UTC","25550545982","Order","408-7818816-9862745","EN-FB-BLK-COVER","Encasify Foosball Table Cover | Dust-Proof, Waterproof & Scratch-Resistant, Universal Fit for Indoor & Outdoor Use, Rectangular | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","BENGALURU","KARNATAKA","560017","831.36","0","0","0","149.64","0","0","-4.16","-0.84","-156.28","-120.36","-30.68","0","668.68"
"15 Sept 2025 3:32:27 pm UTC","25550837542","Order","402-6933322-9258735","EN-TELESCOPE COVER","Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bangalore","Karnataka","560102","648.57","0","0","0","32.43","0","0","-3.24","-0.65","-108.49","-96.76","-30.68","0","441.18"
"15 Sept 2025 4:45:56 pm UTC","25550837542","Refund","406-9771631-7281933","EN-FAN-20-24-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","SHIMLA","HIMACHAL PRADESH","171004","-260.95","0","0","7.83","-12.66","0","0","1.27","0","-53.10","0","30.68","0","-286.93"
"15 Sept 2025 5:10:50 pm UTC","25550837542","Refund","406-9771631-7281933","EN-FAN-20-24-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","SHIMLA","HIMACHAL PRADESH","171004","-260.95","0","0","7.83","-12.66","0","0","1.27","0","-53.10","0","30.68","0","-286.93"
"15 Sept 2025 6:23:45 pm UTC","25550545982","FBA Inventory Fee","Xp9b9Rd780","","FBA Removal Order: Return Fee","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-129.80","-129.80"
"15 Sept 2025 7:00:23 pm UTC","25550837542","Order","171-1989176-0293949","EN-M-SPEAKER-15-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 15","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110068","713.33","38.10","0","-38.10","35.67","0","0","-3.57","-0.72","-150.25","-96.76","-30.68","0","467.02"
"15 Sept 2025 7:07:23 pm UTC","25550545982","Order","402-7357240-5885157","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","SURAT","GUJARAT","395007","443.78","38.10","0","-8.88","23.64","-1.19","-1.19","0","-0.48","-35.02","-106.08","-24.78","0","327.90"
"15 Sept 2025 8:25:47 pm UTC","25550837542","Order","403-3698884-4168308","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","THOOTHUKKUDI","TAMIL NADU","628002","370.48","0","0","0","18.52","0","0","-1.85","-0.38","-20.66","-96.76","-15.34","0","254.01"
"15 Sept 2025 11:26:52 pm UTC","25550837542","Order","405-7195276-8106768","EN-AI-COOK-BLK-COVER","Encasify Upliance AI Cooking Assistant Cover | Dust and Waterproof Washable suitble for Upliance AI Cooking Assistant | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","CHENNAI","TAMIL NADU","600097","370.48","0","0","0","18.52","0","0","-1.85","-0.38","-20.66","-96.76","-15.34","0","254.01"
"16 Sept 2025 4:05:06 am UTC","25550837542","Order","407-6759369-9842746","EN-AIR-COOLER-88LTR-COVER","Encasify Air Cooler Cover | Crompton Ozone 88 Litre Desert Cooler Cover | Polyster | Black (88 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PUNE","MAHARASHTRA","411014","562.86","0","0","-11.26","27.58","0","0","-2.76","-0.56","-92.26","-66.08","-30.68","0","386.84"
"16 Sept 2025 4:51:00 am UTC","25550545982","Order","171-9259433-8704335","EN-AIR-COOLER-75LTR-2-COVER","Encasify Air Cooler Cover | Symphony Sumo 75 XL Desert Cooler Cover | Polyster | Black (75 ltr)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Raiganj","West Bengal","733134","677.14","0","0","0","33.86","0","0","-3.39","-0.69","-113.27","-96.76","-30.68","0","466.21"
"16 Sept 2025 5:12:13 am UTC","25550837542","Order","404-9174502-6767511","EN-AIR-COOLER-100LTR-COVER","Encasify Air Cooler Cover | Crompton Optimus 100 Litre Desert Cooler Cover | Polyster | Black (100 ltr)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","pune","MAHARASHTRA","411057","676.19","0","0","-13.52","33.13","0","0","-3.31","-0.67","-110.84","-66.08","-30.68","0","484.22"
"16 Sept 2025 5:52:52 am UTC","25550545982","Order","402-7742089-4486715","EN-EMC-BLK-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","GIDC SAVLI","GUJARAT","391775","1,046.66","0","0","0","52.34","-2.62","-2.62","0","-1.06","-175.08","-83.78","-60.18","0","773.66"
"16 Sept 2025 6:36:34 am UTC","25550837542","Order","407-4718193-6515510","EN-TELESCOPE COVER","Encasify Telescope Cover - Waterproof, Dustproof & Sunproof Outdoor Protective Cover with Zipper and Durable Closure (Black)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PUNE","MAHARASHTRA","411047","648.57","0","0","-12.97","31.78","0","0","-3.18","-0.64","-106.32","-66.08","-30.68","0","460.48"
"16 Sept 2025 6:42:01 am UTC","25550837542","Order","408-8506490-7229147","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PONNANI","KERALA","679577","267.58","38.10","0","-38.10","13.38","0","0","-1.34","-0.27","0","-96.76","-30.68","0","151.91"
"16 Sept 2025 6:47:47 am UTC","25550837542","Order","403-9260842-0449166","EN-SW-BLK-COVER","Encasify Sewing Machine Cover With Storage Pockets | Dustproof Silai Cover for Stitch Machine | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","AHMEDABAD","GUJARAT","380058","370.48","0","0","-7.41","18.15","-0.91","-0.91","0","-0.37","-20.24","-66.08","-15.34","0","277.37"
"16 Sept 2025 7:31:16 am UTC","25550837542","Order","408-3235128-4824344","EN-DOSA-MAKER-COVER","Encasify Dosa Maker Cover with Storage Pockets | Dustproof Dosa Maker Cover for Perfection | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","MOHALI","PUNJAB","140308","364.76","0","0","-7.30","17.88","0","0","-1.79","-0.37","-28.79","-96.76","-24.78","0","222.85"
"16 Sept 2025 8:26:33 am UTC","25550837542","Shipping Services","403-1204138-2279533","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:26:33 am UTC","25550837542","Shipping Services","171-2209069-8133904","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:26:36 am UTC","25550837542","Shipping Services","402-6659942-7793115","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:26:46 am UTC","25550545982","Shipping Services","407-6970273-8532315","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:26:47 am UTC","25550837542","Shipping Services","408-9857244-1381119","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:27:04 am UTC","25550837542","Shipping Services","403-0202544-3117135","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"16 Sept 2025 8:36:03 am UTC","25550545982","Order","404-8317642-8796333","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","VRINDAVAN","UTTAR PRADESH","281121","346.26","33.90","0","-44.29","60.46","0","0","-1.68","-0.34","-42.08","-70.22","-30.68","0","251.33"
"16 Sept 2025 8:36:03 am UTC","25550545982","Order","404-8317642-8796333","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","VRINDAVAN","UTTAR PRADESH","281121","346.26","33.90","0","-44.29","60.46","0","0","-1.68","-0.34","0","-70.22","0","0","324.09"
"16 Sept 2025 8:41:22 am UTC","25550837542","Order","408-9857244-1381119","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","SECUNDERABAD,","TELANGANA","500025","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"16 Sept 2025 8:41:23 am UTC","25550837542","Order","403-1204138-2279533","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","NANDED WAGHALA","MAHARASHTRA","431603","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"16 Sept 2025 8:41:30 am UTC","25550837542","Order","402-6659942-7793115","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","GURUGRAM","HARYANA","122003","993.43","0","0","-19.87","48.68","0","0","-4.87","-0.98","-162.84","0","-76.70","0","776.85"
"16 Sept 2025 8:41:34 am UTC","25550837542","Order","171-2209069-8133904","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Chennai","TAMIL NADU","600018","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
"16 Sept 2025 8:41:39 am UTC","25550545982","Order","407-6970273-8532315","EN-SPARE-TYRE-28IN","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (SPARE-TYRE-28in)","4","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Kodakara","KERALA","680684","1,528.80","0","0","-45.88","266.96","0","0","-7.40","-1.50","-289.10","0","-51.92","0","1,399.96"
"16 Sept 2025 8:42:16 am UTC","25550837542","Order","403-0202544-3117135","EN-CORD-20","Encasify Plastic Cord Lock Stopper - One-Hole Toggle for 5mm Shoelace, Paracord, Drawstrings, Bags, Clothing & Luggage Accessories - Black (20)","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Baduria c","WEST BENGAL","743401","282.86","0","0","-5.66","13.86","0","0","-1.39","-0.28","0","0","-7.08","0","282.31"
"16 Sept 2025 8:55:15 am UTC","25550837542","Order","403-2727073-8671537","ZJ-UXCI-Z7YQ","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (9 Feet (284cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","NEW DELHI","DELHI","110062","845.76","0","0","0","152.24","0","0","-4.23","-0.85","-153.09","-120.36","-30.68","0","688.79"
"16 Sept 2025 9:36:49 am UTC","25550837542","Order","405-2300053-9799522","MQ-QE1A-WBD4","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BANGALORE","KARNATAKA","560035","843.22","0","0","-16.86","148.74","0","0","-4.13","-0.84","-149.58","-120.36","-30.68","0","669.51"
"16 Sept 2025 10:01:25 am UTC","25550545982","Order","402-2156740-9231531","EN-AIR-COOLER-36LTR-COVER","Encasify Air Cooler Cover | Bajaj PX97 Torque 36L Personal Air Cooler Cover | Polyster | Black (36 ltr)","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","KOLKATA","WEST BENGAL","700006","391.43","38.10","0","-38.10","19.57","0","0","-1.96","-0.40","-21.83","-96.76","-15.34","0","274.71"
"16 Sept 2025 10:06:24 am UTC","25550837542","Order","403-3207836-9992366","EN-POOL-CUE-COVER","Encasify Billiard Pool Cue Stick Cover - Dustproof Sleeve for Cue Protection - Nylon Material - Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BENGALURU","KARNATAKA","560073","338.10","0","0","0","16.90","0","0","-1.69","-0.35","-37.70","-96.76","-24.78","0","193.72"
"16 Sept 2025 10:22:19 am UTC","25550545982","Refund","402-9041354-9997130","EN-EMC-SILVER-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Silv","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","NEW DELHI","DELHI","110009","-1,140.95","0","0","0","-57.05","0","0","5.70","0","101.06","0","76.70","0","-1,014.54"
"16 Sept 2025 11:03:15 am UTC","25550545982","Order","408-9887017-8164307","EN-BLK-DTF-16-24","Encasify DTF/Subimation Printing Machine Cover for 16x24 | Print Digits Heat Press Machine Cover | Sublimation Machines Cover | DTF Cover | Dust Proof","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","CHALTHAN","GUJARAT","394305","439.04","38.10","0","0","23.86","-1.20","-1.20","0","-0.49","-43.52","-106.08","-15.34","0","333.17"
"16 Sept 2025 11:15:19 am UTC","25550837542","Order","404-7288115-4889968","EN-ERH-COVER-4","Encasify Electric Room Heater Cover | Electric Dustproof Room Heater Cover | Electric Heater cover | Nylon Material | Black","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GHAZIABAD","UTTAR PRADESH","201014","346.26","0","0","-6.92","61.08","0","0","-1.70","-0.35","-21.26","-96.76","-15.34","0","265.01"
"16 Sept 2025 11:25:49 am UTC","25550837542","Order","404-7487351-9264338","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BANGALORE","KARNATAKA","560032","267.58","0","0","-5.35","13.11","0","0","-1.31","-0.27","0","-96.76","-30.68","0","146.32"
"16 Sept 2025 11:34:44 am UTC","25550837542","Service Fee","","","Cost of Advertising","","","Electronic Transactions (Credit Card/Net Banking/GC)","","","","","0","0","0","0","0","0","0","0","0","0","0","-2,004.81","-360.87","-2,365.68"
"16 Sept 2025 12:57:22 pm UTC","25550837542","Order","404-8364462-0076303","EN-M-SPEAKER-12-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","AHMEDABAD","GUJARAT","380015","586.63","0","0","-11.74","28.76","-1.44","-1.44","0","-0.58","-121.09","-66.08","-30.68","0","382.34"
"16 Sept 2025 3:48:01 pm UTC","25550837542","Order","406-8671225-2966740","MQ-QE1A-WBD4","Encasify Billiard Pool Table Cover, Dustproof, Waterproof & Tearproof Covers for Pool Table 7/8/9FT Fitted - Polyester Material - Black (8 Feet (254cm","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","VADODARA","GUJARAT","390005","834.79","0","0","0","150.26","-2.09","-2.09","0","-0.84","-151.11","-83.78","-30.68","0","714.46"
"16 Sept 2025 5:52:43 pm UTC","25550545982","Order","404-9541979-6256302","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","DALTONGANJ","JHARKHAND","822101","267.58","38.10","0","-38.10","13.38","0","0","-1.34","-0.28","0","-96.76","-30.68","0","151.90"
"16 Sept 2025 10:07:08 pm UTC","25550545982","Order","408-1957441-5129945","EN-FAN-16-20-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Gurgaon","HARYANA","122001","0","0","0","0","0","0","0","0","0","0","-96.76","0","0","-96.76"
"16 Sept 2025 10:23:57 pm UTC","25550545982","Shipping Services","403-5306781-6892336","","Amazon Easy Ship Weight Handling Fee Reversal","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","76.70","0","76.70"
"16 Sept 2025 10:39:04 pm UTC","25550545982","Refund","403-5306781-6892336","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","2","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","HYDERABAD","TELANGANA","500084","-1,927.25","0","0","0","-96.36","0","0","9.64","0","322.35","0","153.40","0","-1,538.22"
"17 Sept 2025 2:24:12 am UTC","25550545982","Fulfilment Fee Refund","402-7357240-5885157","","Fulfillment Fee Refund","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","66.08","0","0","66.08"
"17 Sept 2025 2:39:20 am UTC","25550545982","Refund","402-7357240-5885157","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","SURAT","GUJARAT","395007","-443.78","-38.10","0","8.88","-23.64","1.19","1.19","0","0","35.02","40.00","24.78","0","-394.46"
"17 Sept 2025 5:16:29 am UTC","25550837542","Order","404-7996295-3429946","EN-FULL SIZE-FAN COVER","Encasify Polyester Full-Size Fan Cover | Heavy-Duty Waterproof & Dustproof Protective Cover for Electric Fans | Adjustable Fit for Pedestal, Floor & T","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Gondia","Maharashtra","441614","267.58","38.10","0","0","15.28","0","0","-1.53","-0.31","0","-106.08","-30.68","0","182.36"
"17 Sept 2025 6:54:10 am UTC","25550837542","Refund","403-9394653-6689127","EN-M-SPEAKER-12-IN","Encasify Mounted Speaker Cover - Water-Resistant Protective Dust Cover for Stand-Mounted Speakers - (Speaker & Stand Not Included) - Black (Black, 12","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Mumbai","MAHARASHTRA","400013","-618.10","0","0","0","-30.90","0","0","3.09","0","18.09","0","30.68","0","-597.14"
"17 Sept 2025 7:21:17 am UTC","25550837542","Refund","406-0577423-4912340","Spare Tyre - 30""","Encasify Spare Tyre Cover | Heavy-Duty Polyester Wheel Protector | Fits Most Car & SUV Tyres | Black (Spare Tyre - 30"")","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","PUNE","MAHARASHTRA","411041","-448.57","0","0","0","-22.43","0","0","2.24","0","-4.79","0","12.98","0","-460.57"
"17 Sept 2025 7:52:01 am UTC","25550837542","Order","404-6382930-7267548","EN-FAN-20-24-COVER","Encasify Heavy-Duty Fan Cover | Waterproof & Dustproof Protective Cover for Pedestal & Industrial Fans | Indoor/Outdoor Use, Ideal for Home, Garage &","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","navi mumbai","MAHARASHTRA","400706","260.95","0","0","-5.22","12.79","0","0","-1.28","-0.26","0","-66.08","-30.68","0","170.22"
"17 Sept 2025 8:30:59 am UTC","25550837542","Order","402-9558330-7685126","EN-GARMT-STEAMER-COVER","Encasify Garment Steamer Dust-Proof Cover - Universal Fabric Steamer Protective Storage Bag for Home & Commercial Use, Fits All Vertical Clothes Steam","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","SURAT","GUJARAT","395007","443.78","38.10","0","-38.10","22.18","-1.11","-1.11","0","-0.45","-35.74","-66.08","-24.78","0","336.69"
"17 Sept 2025 8:47:54 am UTC","25550545982","Shipping Services","407-7208314-0086704","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"17 Sept 2025 8:48:02 am UTC","25550837542","Shipping Services","406-9378265-3732330","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"17 Sept 2025 8:48:19 am UTC","25550837542","Shipping Services","171-9644490-0893115","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-76.70","0","-76.70"
"17 Sept 2025 9:02:41 am UTC","25550545982","Order","407-7208314-0086704","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","PUNE","MAHARASHTRA","412307","993.43","0","0","0","49.67","0","0","-4.97","-1.01","-166.17","0","-76.70","0","794.25"
"17 Sept 2025 9:02:51 am UTC","25550837542","Order","406-9378265-3732330","EN-EMC-SILVER-COVER","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Silv","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","ITARSI","MADHYA PRADESH","461111","1,083.79","0","0","-21.68","53.11","0","0","-5.31","-1.07","-236.87","0","-76.70","0","795.27"
"17 Sept 2025 9:02:51 am UTC","25550837542","Order","171-9644490-0893115","EN-EMC-BLK-COVER-FBM","Encasify Massage Chair Cover - Full Body Protector for Zero Gravity Chair, Dustproof & Scratch-Proof for Pets, Cats & Dogs - Polyester Material - Blac","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","AMRITSAR","PUNJAB","143001","993.43","0","0","0","49.67","0","0","-4.97","-1.00","-166.17","0","-76.70","0","794.26"
